location,lat,lon,type,name,osm_id
Birmingham,52.4778094,-1.9133165,bicycle_rental,Brompton Dock,4598177134
Birmingham,52.4881899,-1.9048961,vending_machine,Unknown,4612522540
Birmingham,52.4884867,-1.9038096,vending_machine,Unknown,4612522552
Birmingham,52.4888313,-1.9047484,vending_machine,Unknown,4612522553
Birmingham,52.4892118,-1.9056335,vending_machine,Unknown,4612522554
Birmingham,52.4888803,-1.9021359,vending_machine,Unknown,4612522565
Birmingham,52.4876406,-1.9006996,vending_machine,Unknown,4612522569
Birmingham,52.4849303,-1.9004946,bicycle_parking,Unknown,4612523093
Birmingham,52.4806512,-1.8995909,motorcycle_parking,Unknown,4617826417
Birmingham,52.4834443,-1.9023977,grit_bin,Unknown,4631508735
Birmingham,52.4863737,-1.9077328,restaurant,Otto,4631508741
Birmingham,52.4863884,-1.907761,deli,Otto,4631508742
Birmingham,52.4840331,-1.9062958,vending_machine,Unknown,4631508743
Birmingham,52.4840069,-1.9064353,vending_machine,Unknown,4631508744
Birmingham,52.4833307,-1.9057838,vending_machine,Unknown,4631508745
Birmingham,52.4827876,-1.9060957,vending_machine,Unknown,4631508759
Birmingham,52.4819349,-1.9076272,vending_machine,Unknown,4631508761
Birmingham,52.4983641,-1.8949695,ticket_validator,Unknown,4648437995
Birmingham,52.482075,-1.894005,ticket_validator,Unknown,4648438003
Birmingham,52.481764,-1.8933603,ticket_validator,Unknown,4648438004
Birmingham,52.4817342,-1.8989497,ticket_validator,Unknown,4648438005
Birmingham,52.4809212,-1.8952816,ticket_validator,Unknown,4648438006
Birmingham,52.4800089,-1.8923996,ticket_validator,Unknown,4648438007
Birmingham,52.4795539,-1.8936529,ticket_validator,Unknown,4648438008
Birmingham,52.476792,-1.9120744,ticket_validator,Unknown,4648438014
Birmingham,52.476058,-1.893166,ticket_validator,Unknown,4648438016
Birmingham,52.4755828,-1.8881586,ticket_validator,Unknown,4648438018
Birmingham,52.4736744,-1.8812372,ticket_validator,Unknown,4648438020
Birmingham,52.4838256,-1.901951,bench,Unknown,4652931119
Birmingham,52.483873,-1.901888,bench,Unknown,4652931120
Birmingham,52.4841376,-1.901551,grit_bin,Unknown,4652995028
Birmingham,52.4872153,-1.9048097,stop_position,Saint Paul's,4653096476
Birmingham,52.4846432,-1.9014026,vending_machine,Unknown,4653098596
Birmingham,52.4869029,-1.9015474,vending_machine,Unknown,4653098600
Birmingham,52.4864962,-1.9017338,pub,The Wolf,4653098601
Birmingham,52.4849978,-1.8981229,fitness_centre,PureGym,4658692553
Birmingham,52.4840668,-1.8978902,police,Birmingham Central Police Station,4658692554
Birmingham,52.5011704,-1.9027176,platform,Wheeler St / Holte School,4668239777
Birmingham,52.4766085,-1.9091572,vending_machine,Unknown,4674189024
Birmingham,52.4769067,-1.909526,restaurant,Bistrot Pierre,4674189025
Birmingham,52.477164,-1.9101164,vending_machine,Unknown,4674189033
Birmingham,52.483009,-1.9102049,furniture,Existenz Minima,4674207739
Birmingham,52.4830865,-1.9099327,vending_machine,Unknown,4674207740
Birmingham,52.4755488,-1.9056457,cinema,Everyman Cinema,4683735545
Birmingham,52.4802859,-1.9144297,parking,Arena Birmingham North,4690536060
Birmingham,52.4773564,-1.9158127,vending_machine,Unknown,4690536076
Birmingham,52.4802029,-1.896624,bicycle_parking,Unknown,4691793892
Birmingham,52.482177,-1.8995401,vending_machine,Unknown,4711218630
Birmingham,52.4814251,-1.8959139,bicycle_parking,Unknown,4713542493
Birmingham,52.4802537,-1.9022382,platform,Big Brum Buz,4722259374
Birmingham,52.4829413,-1.8927617,taxi,Unknown,4722259532
Birmingham,52.4830326,-1.9056084,motorcycle_parking,Unknown,4727153247
Birmingham,52.4812224,-1.907942,telephone,Unknown,4727565842
Birmingham,52.4754328,-1.8846395,art,Wild Paper,4727794039
Birmingham,52.4804345,-1.8947489,platform,BS2,4734574411
Birmingham,52.4810106,-1.8953774,platform,BS4,4734575000
Birmingham,52.4807933,-1.8951368,platform,BS3,4734575001
Birmingham,52.4796748,-1.8942402,platform,MS7,4734579172
Birmingham,52.4795664,-1.8937992,platform,MS6,4734579173
Birmingham,52.4816541,-1.892774,platform,PQ12,4734584805
Birmingham,52.4817462,-1.8924402,platform,PQ9,4734585821
Birmingham,52.4833585,-1.891837,platform,JW2,4734590710
Birmingham,52.4825244,-1.8926859,platform,NE1,4734591436
Birmingham,52.4840546,-1.8927352,platform,RD,4734593627
Birmingham,52.4842496,-1.8926339,platform,CS2,4734593628
Birmingham,52.4842795,-1.8985664,platform,SQ3,4734597211
Birmingham,52.484012,-1.8982865,platform,SQ2,4734597212
Birmingham,52.4838437,-1.8980633,platform,SQ1,4734597213
Birmingham,52.4824266,-1.8984626,platform,SH5,4734607904
Birmingham,52.4829244,-1.8958898,platform,PQ5,4734608421
Birmingham,52.4768794,-1.8985116,platform,NS9,4734623968
Birmingham,52.4767326,-1.8989948,platform,NS8,4734623969
Birmingham,52.479922,-1.8946365,platform,MS19,4734632829
Birmingham,52.4831165,-1.9053202,platform,NH3,4734668212
Birmingham,52.4834855,-1.9040209,platform,LN1,4734668346
Birmingham,52.481761,-1.9045392,platform,GC2,4734674534
Birmingham,52.4841796,-1.9073884,platform,NH5,4734676339
Birmingham,52.4827353,-1.9107354,platform,Newhall Hill / George St,4734679146
Birmingham,52.4814947,-1.9141346,platform,Clement St / Townsend Way,4734683621
Birmingham,52.4859407,-1.8955968,platform,St Chads Queensway / Childrens Hospital,4734685682
Birmingham,52.4854234,-1.8909338,platform,Aston St / Gosta Green,4734689363
Birmingham,52.4841039,-1.8840407,platform,Cardigan St / Gopsal St,4734765469
Birmingham,52.4751703,-1.88855,platform,8,4734774199
Birmingham,52.4751913,-1.8886113,platform,7,4734774200
Birmingham,52.4752106,-1.8886785,platform,6,4734774201
Birmingham,52.4752371,-1.8887339,platform,5,4734774202
Birmingham,52.4752663,-1.8888191,platform,4,4734774203
Birmingham,52.4752956,-1.8889028,platform,3,4734774204
Birmingham,52.4753157,-1.8889716,platform,2,4734774205
Birmingham,52.4753468,-1.8890523,platform,1,4734774206
Birmingham,52.4750056,-1.8881246,platform,15,4734774207
Birmingham,52.475024,-1.8881792,platform,14,4734774208
Birmingham,52.4750436,-1.8882435,platform,13,4734774209
Birmingham,52.475072,-1.888307,platform,12,4734774210
Birmingham,52.4750989,-1.8883721,platform,11,4734774211
Birmingham,52.4751205,-1.8884207,platform,10,4734774212
Birmingham,52.4751438,-1.8884887,platform,9,4734774213
Birmingham,52.4766456,-1.8819965,platform,Heath Mill Lane / Fazeley St,4735592794
Birmingham,52.4978312,-1.8825323,platform,Rocky Lane / Aston Cross,4735604574
Birmingham,52.5020822,-1.8768258,platform,Church Lane / Victoria Rd,4735605921
Birmingham,52.5018389,-1.878633,platform,Victoria Road / Victoria Rd,4735605922
Birmingham,52.4837094,-1.8807498,platform,Lawley St / Curzon St,4735607904
Birmingham,52.4838781,-1.8802861,platform,Lawley St / Curzon St,4735607905
Birmingham,52.4708996,-1.8815566,platform,Moseley Rd / Cheapside,4735609255
Birmingham,52.4834235,-1.8877857,platform,Millennium Point,4736199519
Birmingham,52.4837111,-1.8840211,platform,Cardigan St / Gopsal St,4736199520
Birmingham,52.4834189,-1.9057135,vending_machine,Unknown,4737593833
Birmingham,52.4783145,-1.9008873,grit_bin,Unknown,4738022553
Birmingham,52.4753247,-1.906557,ferry_terminal,The Mailbox Water Bus Stop,4739812005
Birmingham,52.4945131,-1.9120834,platform,New John St West / Barr Street,4815875249
Birmingham,52.4944234,-1.9123045,platform,New John St West / Barr Street,4815875250
Birmingham,52.4927183,-1.9164613,platform,Heaton St / Lodge Rd,4815879290
Birmingham,52.4927541,-1.9161961,platform,Heaton St / Lodge Rd,4815879291
Birmingham,52.4876773,-1.8613636,platform,Ash Rd / Adderley Road,4815879295
Birmingham,52.4894486,-1.8615937,platform,Adderley Rd / Crawford Street,4815879296
Birmingham,52.4818221,-1.8935555,platform,PL,4815879301
Birmingham,52.4807755,-1.8998544,cafe,Damascena,4829141020
Birmingham,52.4886079,-1.8857548,bicycle_parking,Unknown,4845977822
Birmingham,52.4715894,-1.8994522,cafe,Quarter Horse Coffee Roasters,4857256021
Birmingham,52.4856765,-1.9122369,bar,AR bar and gallery,4887012929
Birmingham,52.4817123,-1.9113039,vending_machine,Unknown,4887060732
Birmingham,52.4777848,-1.8975542,bench,Unknown,4887076026
Birmingham,52.4779596,-1.8975066,bench,Unknown,4887076027
Birmingham,52.4778579,-1.8975368,bench,Unknown,4887076028
Birmingham,52.4773919,-1.8972498,bench,Unknown,4887076693
Birmingham,52.4774001,-1.8970943,bench,Unknown,4887076694
Birmingham,52.4859015,-1.8895071,waste_basket,Unknown,4891939482
Birmingham,52.4859121,-1.8894736,bench,Unknown,4891939483
Birmingham,52.4858893,-1.8894669,bench,Unknown,4891939484
Birmingham,52.4846136,-1.889829,waste_basket,Unknown,4891939488
Birmingham,52.4843972,-1.8897197,grit_bin,Unknown,4891939501
Birmingham,52.4843251,-1.8900587,recycling,Unknown,4891939503
Birmingham,52.4843222,-1.8900922,grit_bin,Unknown,4891939504
Birmingham,52.4843225,-1.8900757,waste_basket,Unknown,4891939505
Birmingham,52.4835694,-1.8900865,grit_bin,Unknown,4891940631
Birmingham,52.4835449,-1.8901039,waste_basket,Unknown,4891940636
Birmingham,52.4772978,-1.8954735,kiosk,Doddle,4900183217
Birmingham,52.4773505,-1.8958348,vending_machine,Unknown,4900183219
Birmingham,52.477335,-1.8957167,photo_booth,Unknown,4900183220
Birmingham,52.4773766,-1.8959944,photo_booth,Unknown,4900183821
Birmingham,52.4773889,-1.8960547,parcel_locker,Amazon Hub Locker,4900183822
Birmingham,52.4789708,-1.8832514,arts_centre,West Midlands Centre for Circus & Physical Theatre,4902194188
Birmingham,52.4830987,-1.8863252,cafe,Mulino's,4917436897
Birmingham,52.4825973,-1.8861388,vending_machine,Unknown,4917436898
Birmingham,52.4825491,-1.8861052,vending_machine,Unknown,4917436899
Birmingham,52.4768976,-1.9142474,restaurant,Friska,4928220795
Birmingham,52.4764615,-1.8960026,motorcycle_parking,Unknown,4932701101
Birmingham,52.474869,-1.8979479,pub,Glamorous Birmingham,4960773426
Birmingham,52.4804435,-1.8942484,taxi,Unknown,4978801702
Birmingham,52.4833804,-1.9061164,convenience,Co-op Food,4992642869
Birmingham,52.4856232,-1.890955,stationery,Ryman,5028463808
Birmingham,52.4854966,-1.8912323,fast_food,Rio's piri piri,5040919423
Birmingham,52.4855399,-1.8911371,fast_food,Wok to Go,5040919424
Birmingham,52.485584,-1.8910365,fast_food,Greggs,5040919425
Birmingham,52.4847469,-1.8911585,bicycle_parking,Unknown,5040919451
Birmingham,52.4843745,-1.8857807,bicycle_parking,Unknown,5114099417
Birmingham,52.4838224,-1.8857753,bicycle_parking,Unknown,5114099623
Birmingham,52.478787,-1.8999019,bar,Be At One,5136932293
Birmingham,52.4781266,-1.8984836,vending_machine,Unknown,5136938200
Birmingham,52.4781336,-1.8984803,vending_machine,Unknown,5136938201
Birmingham,52.4781409,-1.8984789,vending_machine,Unknown,5136938202
Birmingham,52.4781471,-1.8983945,fast_food,Benugo,5136938203
Birmingham,52.4867134,-1.8974615,vending_machine,Unknown,5145299991
Birmingham,52.486302,-1.8982733,vending_machine,Unknown,5145299992
Birmingham,52.4790117,-1.8823126,arts_centre,Centrala,5208305185
Birmingham,52.4758947,-1.8972317,vacant,Unknown,5214469901
Birmingham,52.4708023,-1.894758,restaurant,Family Restaurant,5228153880
Birmingham,52.4707974,-1.8948814,atm,Unknown,5228153886
Birmingham,52.4824288,-1.8945658,atm,Unknown,5228712330
Birmingham,52.4712791,-1.8965498,bar,Cloude Nine,5232979739
Birmingham,52.470985,-1.8986097,vending_machine,Unknown,5233061001
Birmingham,52.4711097,-1.8904865,gift,Htf records(warehouse),5301338222
Birmingham,52.483169,-1.8990535,bicycle_parking,Unknown,5379394713
Birmingham,52.4831767,-1.8990432,bicycle_repair_station,Unknown,5461779476
Birmingham,52.4787326,-1.8920721,kiosk,Espresso Station,5556317147
Birmingham,52.4758848,-1.899527,conference_centre,Birmingham Conference & Exhibition Centre,5559476868
Birmingham,52.4773268,-1.9111142,nightclub,Rosies,5562950662
Birmingham,52.4826194,-1.900124,bicycle_parking,Edmund Street outside DBS,5609581242
Birmingham,52.4827635,-1.9010115,bicycle_parking,Church Street,5609582595
Birmingham,52.481746,-1.8990857,bicycle_parking,Unknown,5609589788
Birmingham,52.4819252,-1.8987001,bicycle_parking,Unknown,5609591079
Birmingham,52.4821451,-1.903583,bicycle_parking,Unknown,5609593661
Birmingham,52.4847569,-1.8962965,bicycle_parking,Whittal Street,5609595960
Birmingham,52.4836169,-1.8951864,bicycle_parking,Fountain Court,5609602152
Birmingham,52.4838248,-1.8948013,bicycle_parking,Outside Novate,5609608506
Birmingham,52.4805721,-1.8993537,bicycle_parking,Unknown,5609614769
Birmingham,52.4823056,-1.9006142,bicycle_parking,Unknown,5609621059
Birmingham,52.4768352,-1.8923448,bicycle_parking,Digbeth,5609623109
Birmingham,52.4829252,-1.9011649,bicycle_parking,Cornwall Street,5611854424
Birmingham,52.4820913,-1.9007957,restaurant,Pinchos Tapas Bar,5620478124
Birmingham,52.4822608,-1.9007836,bicycle_parking,Unknown,5620478125
Birmingham,52.4749338,-1.8969175,bar,Olivia's,5647434168
Birmingham,52.4763031,-1.9015923,restaurant,Jungle Bird,5686836655
Birmingham,52.4790174,-1.8901727,vending_machine,Unknown,5688530769
Birmingham,52.479458,-1.8892464,vending_machine,Unknown,5688530770
Birmingham,52.4797764,-1.8886461,vending_machine,Unknown,5688530771
Birmingham,52.4863574,-1.9032016,escape_game,Escape Live,5688766888
Birmingham,52.4748458,-1.8839943,bar,Kilo Zero,5693339222
Birmingham,52.4838229,-1.8930902,cafe,Café Artum,5704536802
Birmingham,52.4801268,-1.9020973,restaurant,Theatrix,5718178627
Birmingham,52.4751918,-1.884013,computer,Fix my Broken Mac,5768480407
Birmingham,52.4754292,-1.8838443,studio,DJ Tuition,5768480408
Birmingham,52.4748077,-1.8842636,cafe,7 Sins,5768480411
Birmingham,52.4751407,-1.8836946,bicycle_parking,Unknown,5768480413
Birmingham,52.4764181,-1.8912563,bicycle_parking,Unknown,5768480416
Birmingham,52.4768188,-1.8923178,bicycle_repair_station,Unknown,5768480417
Birmingham,52.4755173,-1.8843077,toilets,Unknown,5768527098
Birmingham,52.4797476,-1.8995056,restaurant,The Botanist,5865113822
Birmingham,52.480535,-1.8988444,restaurant,The Ivy,5865113823
Birmingham,52.480079,-1.8994377,fitness_centre,Anarchy 45,5865965185
Birmingham,52.4819336,-1.8989672,shoes,Loake Shoemaker,5901160442
Birmingham,52.4819627,-1.8989105,sports,Up & Running,5901160443
Birmingham,52.4819946,-1.8988467,clothes,Liquor Store,5901160444
Birmingham,52.4820226,-1.898797,shoes,Crockett & Jones,5901160445
Birmingham,52.4726275,-1.9086418,dentist,Community Dental Service,5901206159
Birmingham,52.4726213,-1.9087471,pharmacy,Unknown,5901206160
Birmingham,52.4726693,-1.9090631,bicycle_parking,Unknown,5901206161
Birmingham,52.4739505,-1.9022521,fast_food,Hungry Hut,5901397427
Birmingham,52.4740117,-1.9023715,laundry,24/7 Launderette,5901397428
Birmingham,52.4744308,-1.9012383,telephone,Unknown,5901397432
Birmingham,52.4731634,-1.9053736,bicycle_parking,Unknown,5901431819
Birmingham,52.4732626,-1.9039949,fitness_centre,Ultimate Fitness,5901431820
Birmingham,52.4732742,-1.9042485,atm,Unknown,5901431821
Birmingham,52.4738861,-1.9035716,musical_instrument,Fair Deal Music,5901431822
Birmingham,52.4893123,-1.8878797,bicycle_parking,Unknown,5985220109
Birmingham,52.4808804,-1.9137562,bicycle_parking,Unknown,6063202436
Birmingham,52.4878625,-1.9088395,pub,Rock and Roll Brewhouse,6073271286
Birmingham,52.4839563,-1.886285,bar,Boult's Bar & Restaurant,6119396751
Birmingham,52.484087,-1.8860704,nightclub,Eastside Jazz Club,6119396753
Birmingham,52.4758043,-1.8882741,hairdresser,Dark Bull Barbers,6127139562
Birmingham,52.4830657,-1.8965726,fountain,Unknown,6189670772
Birmingham,52.4843589,-1.8922274,bicycle_parking,Unknown,6212738231
Birmingham,52.4818206,-1.899991,restaurant,Fazenda,6212745642
Birmingham,52.4817544,-1.8998878,restaurant,Gaucho,6212745643
Birmingham,52.4822216,-1.8992937,restaurant,Tattu,6212745644
Birmingham,52.4830914,-1.8847574,bicycle_parking,Unknown,6212758178
Birmingham,52.4831045,-1.8846005,bicycle_parking,Unknown,6212758179
Birmingham,52.4735149,-1.8937602,parking_entrance,Unknown,6221068201
Birmingham,52.4753917,-1.8947035,bicycle_parking,Unknown,6236337533
Birmingham,52.4756125,-1.8941382,bicycle_parking,Unknown,6236337534
Birmingham,52.4689647,-1.897054,convenience,H A News,6236401623
Birmingham,52.4796243,-1.8945401,telephone,Unknown,6249628995
Birmingham,52.4795961,-1.8945428,bicycle_parking,Unknown,6249628996
Birmingham,52.4784478,-1.8922028,platform,MS17,6249628998
Birmingham,52.4783448,-1.8917682,platform,MS18,6249628999
Birmingham,52.4776051,-1.9024305,restaurant,tamatanga,6249629005
Birmingham,52.4818858,-1.8947941,telephone,Unknown,6258874551
Birmingham,52.4796788,-1.9001406,restaurant,Indian Streatery,6261194845
Birmingham,52.4777124,-1.91302,bench,Unknown,6261203747
Birmingham,52.4777239,-1.9130421,bench,Unknown,6261203748
Birmingham,52.4777923,-1.9132049,bench,Unknown,6261203749
Birmingham,52.477774,-1.9131622,bench,Unknown,6261203750
Birmingham,52.4753735,-1.8825622,nightclub,Mama Roux’s,6274879587
Birmingham,52.4906985,-1.8870749,car_rental,Phantom Limo Hire,6278833686
Birmingham,52.4825642,-1.8972015,telephone,Unknown,6301807947
Birmingham,52.4788197,-1.9069516,bank,HSBC UK,6320182504
Birmingham,52.4756359,-1.8869503,theatre,Barfly,6329144094
Birmingham,52.4946704,-1.8795622,photo,AG Photographic,6337556427
Birmingham,52.4885102,-1.8701704,post_box,Unknown,6360692528
Birmingham,52.4868561,-1.8770804,post_box,Unknown,6360692529
Birmingham,52.4891183,-1.8723868,post_box,Unknown,6360692530
Birmingham,52.4890609,-1.8717562,bookmaker,William Hill,6360692531
Birmingham,52.4929264,-1.8724666,post_box,Unknown,6360692532
Birmingham,52.4716027,-1.8809908,post_box,Unknown,6363193749
Birmingham,52.4716651,-1.8809557,restaurant,Kings Shisha Food Relax,6363193751
Birmingham,52.4725964,-1.8871034,post_box,Unknown,6363193752
Birmingham,52.4726989,-1.8772058,post_box,Unknown,6400324600
Birmingham,52.4800132,-1.9017372,bar,Purecraft Bar & Kitchen,6402227993
Birmingham,52.4964191,-1.8963217,bicycle_parking,Unknown,6407238913
Birmingham,52.4986673,-1.8957471,bicycle_parking,Unknown,6407468982
Birmingham,52.5026893,-1.8998958,bench,Unknown,6407468983
Birmingham,52.4969549,-1.8798777,post_box,Unknown,6408840848
Birmingham,52.495207,-1.8954062,post_box,Unknown,6408840857
Birmingham,52.4952184,-1.8954035,post_box,Unknown,6408840859
Birmingham,52.4952315,-1.8953995,post_box,Unknown,6408840865
Birmingham,52.475721,-1.9000758,parking_entrance,Unknown,6421808354
Birmingham,52.4755252,-1.9021491,parking_entrance,Unknown,6421808356
Birmingham,52.4861546,-1.9190076,compressed_air,Unknown,6421877819
Birmingham,52.4773052,-1.8972731,taxi,Unknown,6446613546
Birmingham,52.475585,-1.8972497,parking_entrance,Unknown,6451752601
Birmingham,52.4750732,-1.8961732,parking_entrance,Unknown,6451768536
Birmingham,52.4851098,-1.9059588,clock,Unknown,6451938456
Birmingham,52.4789814,-1.8940419,hairdresser,Unknown,6464915485
Birmingham,52.4790019,-1.8940414,beauty,Unknown,6464915486
Birmingham,52.4790231,-1.894041,cafe,Unknown,6464915487
Birmingham,52.4790419,-1.8940406,restaurant,Tasty Cafe in Primark,6464915488
Birmingham,52.4822022,-1.8931641,parking_entrance,Unknown,6465744628
Birmingham,52.4765669,-1.8923625,social_facility,APS Home Care Ltd,6535490451
Birmingham,52.4873651,-1.9124767,bicycle_parking,Unknown,6567505066
Birmingham,52.4891617,-1.9135939,restaurant,Rebel Chicken,6567505071
Birmingham,52.4884386,-1.912433,bicycle_repair_station,Unknown,6567505078
Birmingham,52.4884711,-1.9124395,bicycle_parking,Unknown,6567505079
Birmingham,52.4856983,-1.9106837,cafe,The Hive Café & Bakery,6581320478
Birmingham,52.4856673,-1.910677,college,Argent College,6581320479
Birmingham,52.4901,-1.9124016,vending_machine,Unknown,6581355794
Birmingham,52.4893863,-1.9112657,vending_machine,Unknown,6581355796
Birmingham,52.488559,-1.9100654,vending_machine,Unknown,6581355797
Birmingham,52.4880838,-1.9094351,vending_machine,Unknown,6581355798
Birmingham,52.4878457,-1.9092339,vending_machine,Unknown,6581355799
Birmingham,52.4852875,-1.9120905,vending_machine,Unknown,6581355800
Birmingham,52.4858616,-1.9116734,vending_machine,Unknown,6581355801
Birmingham,52.4873129,-1.9079518,hairdresser,Pickles & Co,6581355807
Birmingham,52.4790348,-1.9085793,fountain,Unknown,6585877005
Birmingham,52.4790605,-1.9084725,fountain,Unknown,6585877006
Birmingham,52.4790464,-1.9085311,fountain,Unknown,6585877007
Birmingham,52.4790841,-1.9083741,fountain,Unknown,6585877008
Birmingham,52.4790726,-1.908422,fountain,Unknown,6585877009
Birmingham,52.4790954,-1.9083273,fountain,Unknown,6585877010
Birmingham,52.4789296,-1.9090167,fountain,Unknown,6585877011
Birmingham,52.47895,-1.9089319,fountain,Unknown,6585877012
Birmingham,52.4789398,-1.908974,fountain,Unknown,6585877013
Birmingham,52.478972,-1.9088404,fountain,Unknown,6585877014
Birmingham,52.4789621,-1.9088814,fountain,Unknown,6585877015
Birmingham,52.4789949,-1.908745,fountain,Unknown,6585877016
Birmingham,52.4789842,-1.9087897,fountain,Unknown,6585877017
Birmingham,52.4790236,-1.9086257,fountain,Unknown,6585877018
Birmingham,52.4790102,-1.9086814,fountain,Unknown,6585877019
Birmingham,52.4789533,-1.9090341,fountain,Unknown,6585877020
Birmingham,52.4789635,-1.9089914,fountain,Unknown,6585877021
Birmingham,52.4789736,-1.9089494,fountain,Unknown,6585877022
Birmingham,52.4789858,-1.9088989,fountain,Unknown,6585877023
Birmingham,52.4789957,-1.9088578,fountain,Unknown,6585877024
Birmingham,52.4790079,-1.9088071,fountain,Unknown,6585877025
Birmingham,52.4790186,-1.9087624,fountain,Unknown,6585877026
Birmingham,52.4790339,-1.9086989,fountain,Unknown,6585877027
Birmingham,52.4790473,-1.9086431,fountain,Unknown,6585877028
Birmingham,52.4790585,-1.9085967,fountain,Unknown,6585877029
Birmingham,52.4790701,-1.9085485,fountain,Unknown,6585877030
Birmingham,52.4790842,-1.9084899,fountain,Unknown,6585877031
Birmingham,52.4790963,-1.9084394,fountain,Unknown,6585877032
Birmingham,52.4791078,-1.9083916,fountain,Unknown,6585877033
Birmingham,52.4791191,-1.9083448,fountain,Unknown,6585877034
Birmingham,52.4788082,-1.9141373,boat_rental,GoBoat,6592084599
Birmingham,52.4787382,-1.8952621,bank,Metro Bank,6650054664
Birmingham,52.4717765,-1.8994231,restaurant,Gaijin Sushi,6716350693
Birmingham,52.4776459,-1.898694,station,Birmingham New Street,6765532062
Birmingham,52.479299,-1.9033827,stop_position,Town Hall,6957345553
Birmingham,52.4829275,-1.8843457,cafe,Starbucks,6957761040
Birmingham,52.4803548,-1.8999073,restaurant,Sabai Sabai,6990033240
Birmingham,52.4786921,-1.9083552,stop_position,Library,6990613929
Birmingham,52.478714,-1.9083705,stop_position,Library,6990613930
Birmingham,52.4756773,-1.9075146,cafe,Al-Bayt by Ali,7007564369
Birmingham,52.4751072,-1.9072397,cafe,Bardolino,7007564370
Birmingham,52.475313,-1.9076461,restaurant,Noel's Bar & Restaurant,7007564371
Birmingham,52.4801513,-1.8954067,cafe,3 Three's Coffee Lounge,7024500185
Birmingham,52.4818671,-1.8972599,pub,The Good Intent,7033800790
Birmingham,52.4803165,-1.9076463,platform,Cambridge St / Baskerville House,7033800792
Birmingham,52.48043,-1.9076705,platform,Cambridge St / Baskerville House,7033800793
Birmingham,52.4895341,-1.912731,bench,Unknown,7049278464
Birmingham,52.4873196,-1.9127797,charging_station,Unknown,7055178870
Birmingham,52.4895237,-1.9127324,waste_basket,Unknown,7055178871
Birmingham,52.489531,-1.9127319,waste_basket,Unknown,7055178872
Birmingham,52.4895281,-1.9127319,bench,Unknown,7055178873
Birmingham,52.4867624,-1.9172792,restaurant,Klassic Grill,7055315648
Birmingham,52.4862153,-1.9167951,vending_machine,Unknown,7055331602
Birmingham,52.4862528,-1.9179511,vending_machine,Unknown,7055331603
Birmingham,52.4870744,-1.9162627,tattoo,Unknown,7055331604
Birmingham,52.489149,-1.8928188,vending_machine,Unknown,7069312718
Birmingham,52.486089,-1.8901315,bicycle_parking,Unknown,7069312720
Birmingham,52.475238,-1.9064673,restaurant,BA-HA,7077460487
Birmingham,52.4898101,-1.9046098,community_centre,St George's Community Centre,7080175802
Birmingham,52.4747111,-1.8986139,restaurant,The Meat Shack,7142720886
Birmingham,52.4798966,-1.9005029,restaurant,Rudy's Neapolitan Pizza,7142730585
Birmingham,52.4822425,-1.9004838,restaurant,Tiger Bites Pig,7142734486
Birmingham,52.4804936,-1.8984955,restaurant,Riva Blu,7142797285
Birmingham,52.4950572,-1.913754,fast_food,The Veggie Chippy,7142798686
Birmingham,52.4730836,-1.8992183,restaurant,Savanna Restaurant,7142868485
Birmingham,52.4751057,-1.8959679,restaurant,Dezhou Style Braised Chicken,7143216685
Birmingham,52.4730943,-1.8957328,restaurant,Formosa Izakaya,7143298785
Birmingham,52.4866697,-1.908777,restaurant,Lisa & Pann's Kitchen,7143374986
Birmingham,52.5022902,-1.9020338,fast_food,Bhaizans grill,7151872885
Birmingham,52.4847141,-1.9052317,cafe,Soda Bread Cafe,7151900085
Birmingham,52.4881915,-1.9107415,cafe,Kaffee Couture,7151920285
Birmingham,52.4819924,-1.8953548,fast_food,Hookway's,7155132685
Birmingham,52.4784355,-1.9112787,disused,Craft,7156233385
Birmingham,52.4754581,-1.8843676,cafe,Chance & Counters,7156475185
Birmingham,52.4737727,-1.8950556,restaurant,重庆小面,7157515285
Birmingham,52.4786343,-1.9065008,bicycle_parking,Unknown,7187068073
Birmingham,52.4788728,-1.906431,bench,Unknown,7187068080
Birmingham,52.4786612,-1.8965846,bank,Virgin Money,7191164769
Birmingham,52.4828512,-1.8939361,fast_food,Pepe's Piri piri,7191645385
Birmingham,52.4896567,-1.9137098,stop_position,Jewellery Quarter,7217153775
Birmingham,52.4792776,-1.8992456,atm,Unknown,7239760700
Birmingham,52.4791236,-1.8983629,bicycle_rental,Unknown,7243530144
Birmingham,52.47926,-1.900437,telephone,Unknown,7256251126
Birmingham,52.4788042,-1.8970339,atm,TSB,7259218427
Birmingham,52.4788098,-1.8970613,atm,TSB,7259218428
Birmingham,52.4788705,-1.8973796,atm,HSBC,7259218431
Birmingham,52.4788081,-1.8968176,telephone,Unknown,7261672798
Birmingham,52.4786037,-1.8960561,atm,RBS,7264908410
Birmingham,52.4787013,-1.8965227,atm,Unknown,7264908411
Birmingham,52.4787125,-1.8965781,atm,Unknown,7264908412
Birmingham,52.4787372,-1.8964626,telephone,Unknown,7264908413
Birmingham,52.478742,-1.8954111,sports,JD Sports,7273075356
Birmingham,52.4780482,-1.8949183,clothes,Zara,7275445231
Birmingham,52.4775906,-1.8938828,restaurant,Bill's,7278323674
Birmingham,52.4768585,-1.8937871,waste_basket,Unknown,7279785465
Birmingham,52.4884888,-1.8712807,station,Duddeston,7312287360
Birmingham,52.4802644,-1.9047962,restaurant,Dishoom,7817672328
